temp,soil,crop
36,828,Sunflower
36,829,Sunflower
36,830,Sunflower
36,831,Sunflower
36,832,Sunflower
36,833,Sunflower
36,834,Sunflower
36,835,Sunflower
36,836,Sunflower
36,837,Sunflower
36,838,Sunflower
36,839,Sunflower
36,840,Sunflower
36,841,Sunflower
36,842,Sunflower
36,843,Sunflower
36,844,Sunflower
36,845,Sunflower
36,846,Sunflower
36,847,Sunflower
36,848,Sunflower
36,849,Sunflower
36,850,Sunflower
37,300,Bean
37,301,Bean
37,302,Bean
37,303,Bean
37,304,Bean
37,305,Bean
37,306,Bean
37,307,Bean
37,308,Bean
37,309,Bean
37,310,Bean
37,311,Bean
37,312,Bean
37,313,Bean
37,314,Bean
37,315,Bean
37,316,Bean
37,317,Bean
37,318,Bean
37,319,Bean
37,320,Bean
37,321,Bean
37,322,Bean
37,323,Bean
37,324,Bean
37,325,Bean
37,326,Bean
37,327,Bean
37,328,Bean
37,329,Bean
37,330,Bean
37,331,Bean
37,332,Bean
37,333,Bean
37,334,Bean
37,335,Bean
37,336,Bean
37,337,Bean
37,338,Bean
37,339,Bean
37,340,Bean
37,341,Bean
37,342,Bean
37,343,Bean
37,344,Bean
37,345,Bean
37,346,Bean
37,347,Bean
37,348,Bean
37,349,Bean
37,350,"Bean,Pepper"
37,351,"Bean,Pepper"
37,352,"Bean,Pepper"
37,353,"Bean,Pepper"
37,354,"Bean,Pepper"
37,355,"Bean,Pepper"
37,356,"Bean,Pepper"
37,357,"Bean,Pepper"
37,358,"Bean,Pepper"
37,359,"Bean,Pepper"
37,360,"Bean,Pepper"
37,361,"Bean,Pepper"
37,362,"Bean,Pepper"
37,363,"Bean,Pepper"
37,364,"Bean,Pepper"
37,365,"Bean,Pepper"
37,366,"Bean,Pepper"
37,367,"Bean,Pepper"
37,368,"Bean,Pepper"
37,369,"Bean,Pepper"
37,370,"Bean,Pepper"
37,371,"Bean,Pepper"
37,372,"Bean,Pepper"
37,373,"Bean,Pepper"
37,374,"Bean,Pepper"
37,375,"Bean,Pepper"
37,376,"Bean,Pepper"
37,377,"Bean,Pepper"
37,378,"Bean,Pepper"
37,379,"Bean,Pepper"
37,380,"Bean,Pepper"
37,381,"Bean,Pepper"
37,382,"Bean,Pepper"
37,383,"Bean,Pepper"
37,384,"Bean,Pepper"
37,385,"Bean,Pepper"
37,386,"Bean,Pepper"
37,387,"Bean,Pepper"
37,388,"Bean,Pepper"
37,389,"Bean,Pepper"
37,390,"Bean,Pepper"
37,391,"Bean,Pepper"
37,392,"Bean,Pepper"
37,393,"Bean,Pepper"
37,394,"Bean,Pepper"
37,395,"Bean,Pepper"
37,396,"Bean,Pepper"
37,397,"Bean,Pepper"
37,398,"Bean,Pepper"
37,399,"Bean,Pepper"
37,400,"Bean,Pepper"
37,401,"Bean,Pepper"
37,402,"Bean,Pepper"
37,403,"Bean,Pepper"
37,404,"Bean,Pepper"
37,405,"Bean,Pepper"
37,406,"Bean,Pepper"
37,407,"Bean,Pepper"
37,408,"Bean,Pepper"
37,409,"Bean,Pepper"
37,410,"Bean,Pepper"
37,411,"Bean,Pepper"
37,412,"Bean,Pepper"
37,413,"Bean,Pepper"
37,414,"Bean,Pepper"
37,415,"Bean,Pepper"
37,416,"Bean,Pepper"
37,417,"Bean,Pepper"
37,418,"Bean,Pepper"
37,419,"Bean,Pepper"
37,420,"Bean,Pepper"
37,421,"Bean,Pepper"
37,422,"Bean,Pepper"
37,423,"Bean,Pepper"
37,424,"Bean,Pepper"
37,425,"Bean,Pepper"
37,426,"Bean,Pepper"
37,427,"Bean,Pepper"
37,428,"Bean,Pepper"
37,429,"Bean,Pepper"
37,430,"Bean,Pepper"
37,431,"Bean,Pepper"
37,432,"Bean,Pepper"
37,433,"Bean,Pepper"
37,434,"Bean,Pepper"
37,435,"Bean,Pepper"
37,436,"Bean,Pepper"
37,437,"Bean,Pepper"
37,438,"Bean,Pepper"
37,439,"Bean,Pepper"
37,440,"Bean,Pepper"
37,441,"Bean,Pepper"
37,442,"Bean,Pepper"
37,443,"Bean,Pepper"
37,444,"Bean,Pepper"
37,445,"Bean,Pepper"
37,446,"Bean,Pepper"
37,447,"Bean,Pepper"
37,448,"Bean,Pepper"
37,449,"Bean,Pepper"
37,450,"Bean,Pepper,Rice"
37,451,"Bean,Pepper,Rice"
37,452,"Bean,Pepper,Rice"
37,453,"Bean,Pepper,Rice"
37,454,"Bean,Pepper,Rice"
37,455,"Bean,Pepper,Rice"
37,456,"Bean,Pepper,Rice"
37,457,"Bean,Pepper,Rice"
37,458,"Bean,Pepper,Rice"
37,459,"Bean,Pepper,Rice"
37,460,"Bean,Pepper,Rice"
37,461,"Bean,Pepper,Rice"
37,462,"Bean,Pepper,Rice"
37,463,"Bean,Pepper,Rice"
37,464,"Bean,Pepper,Rice"
37,465,"Bean,Pepper,Rice"
37,466,"Bean,Pepper,Rice"
37,467,"Bean,Pepper,Rice"
37,468,"Bean,Pepper,Rice"
37,469,"Bean,Pepper,Rice"
37,470,"Bean,Pepper,Rice"
37,471,"Bean,Pepper,Rice"
37,472,"Bean,Pepper,Rice"
37,473,"Bean,Pepper,Rice"
37,474,"Bean,Pepper,Rice"
37,475,"Bean,Pepper,Rice"
37,476,"Bean,Pepper,Rice"
37,477,"Bean,Pepper,Rice"
37,478,"Bean,Pepper,Rice"
37,479,"Bean,Pepper,Rice"
37,480,"Bean,Pepper,Rice"
37,481,"Bean,Pepper,Rice"
37,482,"Bean,Pepper,Rice"
37,483,"Bean,Pepper,Rice"
37,484,"Bean,Pepper,Rice"
37,485,"Bean,Pepper,Rice"
37,486,"Bean,Pepper,Rice"
37,487,"Bean,Pepper,Rice"
37,488,"Bean,Pepper,Rice"
37,489,"Bean,Pepper,Rice"
37,490,"Bean,Pepper,Rice"
37,491,"Bean,Pepper,Rice"
37,492,"Bean,Pepper,Rice"
37,493,"Bean,Pepper,Rice"
37,494,"Bean,Pepper,Rice"
37,495,"Bean,Pepper,Rice"
37,496,"Bean,Pepper,Rice"
37,497,"Bean,Pepper,Rice"
37,498,"Bean,Pepper,Rice"
37,499,"Bean,Pepper,Rice"
37,500,"Bean,Pepper,Rice"
37,501,"Pepper,Rice"
37,502,"Pepper,Rice"
37,503,"Pepper,Rice"
37,504,"Pepper,Rice"
37,505,"Pepper,Rice"
37,506,"Pepper,Rice"
37,507,"Pepper,Rice"
37,508,"Pepper,Rice"
37,509,"Pepper,Rice"
37,510,"Pepper,Rice"
37,511,"Pepper,Rice"
37,512,"Pepper,Rice"
37,513,"Pepper,Rice"
37,514,"Pepper,Rice"
37,515,"Pepper,Rice"
37,516,"Pepper,Rice"
37,517,"Pepper,Rice"
37,518,"Pepper,Rice"
37,519,"Pepper,Rice"
37,520,"Pepper,Rice"
37,521,"Pepper,Rice"
37,522,"Pepper,Rice"
37,523,"Pepper,Rice"
37,524,"Pepper,Rice"
37,525,"Pepper,Rice"
37,526,"Pepper,Rice"
37,527,"Pepper,Rice"
37,528,"Pepper,Rice"
37,529,"Pepper,Rice"
37,530,"Pepper,Rice"
37,531,"Pepper,Rice"
37,532,"Pepper,Rice"
37,533,"Pepper,Rice"
37,534,"Pepper,Rice"
37,535,"Pepper,Rice"
37,536,"Pepper,Rice"
37,537,"Pepper,Rice"
37,538,"Pepper,Rice"
37,539,"Pepper,Rice"
37,540,"Pepper,Rice"
37,541,"Pepper,Rice"
37,542,"Pepper,Rice"
37,543,"Pepper,Rice"
37,544,"Pepper,Rice"
37,545,"Pepper,Rice"
37,546,"Pepper,Rice"
37,547,"Pepper,Rice"
37,548,"Pepper,Rice"
37,549,"Pepper,Rice"
37,550,"Pepper,Rice,Sugar beet"
37,551,"Rice,Sugar beet"
37,552,"Rice,Sugar beet"
37,553,"Rice,Sugar beet"
37,554,"Rice,Sugar beet"
37,555,"Rice,Sugar beet"
37,556,"Rice,Sugar beet"
37,557,"Rice,Sugar beet"
37,558,"Rice,Sugar beet"
37,559,"Rice,Sugar beet"
37,560,"Rice,Sugar beet"
37,561,"Rice,Sugar beet"
37,562,"Rice,Sugar beet"
37,563,"Rice,Sugar beet"
37,564,"Rice,Sugar beet"
37,565,"Rice,Sugar beet"
37,566,"Rice,Sugar beet"
37,567,"Rice,Sugar beet"
37,568,"Rice,Sugar beet"
37,569,"Rice,Sugar beet"
37,570,"Rice,Sugar beet"
37,571,"Rice,Sugar beet"
37,572,"Rice,Sugar beet"
37,573,"Rice,Sugar beet"
37,574,"Rice,Sugar beet"
37,575,"Rice,Sugar beet"
37,576,"Rice,Sugar beet"
37,577,"Rice,Sugar beet"
37,578,"Rice,Sugar beet"
37,579,"Rice,Sugar beet"
37,580,"Rice,Sugar beet"
37,581,"Rice,Sugar beet"
37,582,"Rice,Sugar beet"
37,583,"Rice,Sugar beet"
37,584,"Rice,Sugar beet"
37,585,"Rice,Sugar beet"
37,586,"Rice,Sugar beet"
37,587,"Rice,Sugar beet"
37,588,"Rice,Sugar beet"
37,589,"Rice,Sugar beet"
37,590,"Rice,Sugar beet"
37,591,"Rice,Sugar beet"
37,592,"Rice,Sugar beet"
37,593,"Rice,Sugar beet"
37,594,"Rice,Sugar beet"
37,595,"Rice,Sugar beet"
37,596,"Rice,Sugar beet"
37,597,"Rice,Sugar beet"
37,598,"Rice,Sugar beet"
37,599,"Rice,Sugar beet"
37,600,"Rice,Sugar beet,Sunflower"
37,601,"Rice,Sugar beet,Sunflower"
37,602,"Rice,Sugar beet,Sunflower"
37,603,"Rice,Sugar beet,Sunflower"
37,604,"Rice,Sugar beet,Sunflower"
37,605,"Rice,Sugar beet,Sunflower"
37,606,"Rice,Sugar beet,Sunflower"
37,607,"Rice,Sugar beet,Sunflower"
37,608,"Rice,Sugar beet,Sunflower"
37,609,"Rice,Sugar beet,Sunflower"
37,610,"Rice,Sugar beet,Sunflower"
37,611,"Rice,Sugar beet,Sunflower"
37,612,"Rice,Sugar beet,Sunflower"
37,613,"Rice,Sugar beet,Sunflower"
37,614,"Rice,Sugar beet,Sunflower"
37,615,"Rice,Sugar beet,Sunflower"
37,616,"Rice,Sugar beet,Sunflower"
37,617,"Rice,Sugar beet,Sunflower"
37,618,"Rice,Sugar beet,Sunflower"
37,619,"Rice,Sugar beet,Sunflower"
37,620,"Rice,Sugar beet,Sunflower"
37,621,"Rice,Sugar beet,Sunflower"
37,622,"Rice,Sugar beet,Sunflower"
37,623,"Rice,Sugar beet,Sunflower"
37,624,"Rice,Sugar beet,Sunflower"
37,625,"Rice,Sugar beet,Sunflower"
37,626,"Rice,Sugar beet,Sunflower"
37,627,"Rice,Sugar beet,Sunflower"
37,628,"Rice,Sugar beet,Sunflower"
37,629,"Rice,Sugar beet,Sunflower"
37,630,"Rice,Sugar beet,Sunflower"
37,631,"Rice,Sugar beet,Sunflower"
37,632,"Rice,Sugar beet,Sunflower"
37,633,"Rice,Sugar beet,Sunflower"
37,634,"Rice,Sugar beet,Sunflower"
37,635,"Rice,Sugar beet,Sunflower"
37,636,"Rice,Sugar beet,Sunflower"
37,637,"Rice,Sugar beet,Sunflower"
37,638,"Rice,Sugar beet,Sunflower"
37,639,"Rice,Sugar beet,Sunflower"
37,640,"Rice,Sugar beet,Sunflower"
37,641,"Rice,Sugar beet,Sunflower"
37,642,"Rice,Sugar beet,Sunflower"
37,643,"Rice,Sugar beet,Sunflower"
37,644,"Rice,Sugar beet,Sunflower"
37,645,"Rice,Sugar beet,Sunflower"
37,646,"Rice,Sugar beet,Sunflower"
37,647,"Rice,Sugar beet,Sunflower"
37,648,"Rice,Sugar beet,Sunflower"
37,649,"Rice,Sugar beet,Sunflower"
37,650,"Rice,Sugar beet,Sunflower"
37,651,"Rice,Sugar beet,Sunflower"
37,652,"Rice,Sugar beet,Sunflower"
37,653,"Rice,Sugar beet,Sunflower"
37,654,"Rice,Sugar beet,Sunflower"
37,655,"Rice,Sugar beet,Sunflower"
37,656,"Rice,Sugar beet,Sunflower"
37,657,"Rice,Sugar beet,Sunflower"
37,658,"Rice,Sugar beet,Sunflower"
37,659,"Rice,Sugar beet,Sunflower"
37,660,"Rice,Sugar beet,Sunflower"
37,661,"Rice,Sugar beet,Sunflower"
37,662,"Rice,Sugar beet,Sunflower"
37,663,"Rice,Sugar beet,Sunflower"
37,664,"Rice,Sugar beet,Sunflower"
37,665,"Rice,Sugar beet,Sunflower"
37,666,"Rice,Sugar beet,Sunflower"
37,667,"Rice,Sugar beet,Sunflower"
37,668,"Rice,Sugar beet,Sunflower"
37,669,"Rice,Sugar beet,Sunflower"
37,670,"Rice,Sugar beet,Sunflower"
37,671,"Rice,Sugar beet,Sunflower"
37,672,"Rice,Sugar beet,Sunflower"
37,673,"Rice,Sugar beet,Sunflower"
37,674,"Rice,Sugar beet,Sunflower"
37,675,"Rice,Sugar beet,Sunflower"
37,676,"Rice,Sugar beet,Sunflower"
37,677,"Rice,Sugar beet,Sunflower"
37,678,"Rice,Sugar beet,Sunflower"
37,679,"Rice,Sugar beet,Sunflower"
37,680,"Rice,Sugar beet,Sunflower"
37,681,"Rice,Sugar beet,Sunflower"
37,682,"Rice,Sugar beet,Sunflower"
37,683,"Rice,Sugar beet,Sunflower"
37,684,"Rice,Sugar beet,Sunflower"
37,685,"Rice,Sugar beet,Sunflower"
37,686,"Rice,Sugar beet,Sunflower"
37,687,"Rice,Sugar beet,Sunflower"
37,688,"Rice,Sugar beet,Sunflower"
37,689,"Rice,Sugar beet,Sunflower"
37,690,"Rice,Sugar beet,Sunflower"
37,691,"Rice,Sugar beet,Sunflower"
37,692,"Rice,Sugar beet,Sunflower"
37,693,"Rice,Sugar beet,Sunflower"
37,694,"Rice,Sugar beet,Sunflower"
37,695,"Rice,Sugar beet,Sunflower"
37,696,"Rice,Sugar beet,Sunflower"
37,697,"Rice,Sugar beet,Sunflower"
37,698,"Rice,Sugar beet,Sunflower"
37,699,"Rice,Sugar beet,Sunflower"
37,700,"Rice,Sugar beet,Sunflower"
37,701,"Sugar beet,Sunflower"
37,702,"Sugar beet,Sunflower"
37,703,"Sugar beet,Sunflower"
37,704,"Sugar beet,Sunflower"
37,705,"Sugar beet,Sunflower"
37,706,"Sugar beet,Sunflower"
37,707,"Sugar beet,Sunflower"
37,708,"Sugar beet,Sunflower"
37,709,"Sugar beet,Sunflower"
37,710,"Sugar beet,Sunflower"
37,711,"Sugar beet,Sunflower"
37,712,"Sugar beet,Sunflower"
37,713,"Sugar beet,Sunflower"
37,714,"Sugar beet,Sunflower"
37,715,"Sugar beet,Sunflower"
37,716,"Sugar beet,Sunflower"
37,717,"Sugar beet,Sunflower"
37,718,"Sugar beet,Sunflower"
37,719,"Sugar beet,Sunflower"
37,720,"Sugar beet,Sunflower"
37,721,"Sugar beet,Sunflower"
37,722,"Sugar beet,Sunflower"
37,723,"Sugar beet,Sunflower"
37,724,"Sugar beet,Sunflower"
37,725,"Sugar beet,Sunflower"
37,726,"Sugar beet,Sunflower"
37,727,"Sugar beet,Sunflower"
37,728,"Sugar beet,Sunflower"
37,729,"Sugar beet,Sunflower"
37,730,"Sugar beet,Sunflower"
37,731,"Sugar beet,Sunflower"
37,732,"Sugar beet,Sunflower"
37,733,"Sugar beet,Sunflower"
37,734,"Sugar beet,Sunflower"
37,735,"Sugar beet,Sunflower"
37,736,"Sugar beet,Sunflower"
37,737,"Sugar beet,Sunflower"
37,738,"Sugar beet,Sunflower"
37,739,"Sugar beet,Sunflower"
37,740,"Sugar beet,Sunflower"
37,741,"Sugar beet,Sunflower"
37,742,"Sugar beet,Sunflower"
37,743,"Sugar beet,Sunflower"
37,744,"Sugar beet,Sunflower"
37,745,"Sugar beet,Sunflower"
37,746,"Sugar beet,Sunflower"
37,747,"Sugar beet,Sunflower"
37,748,"Sugar beet,Sunflower"
37,749,"Sugar beet,Sunflower"
37,750,"Sugar beet,Sunflower"
37,751,Sunflower
37,752,Sunflower
37,753,Sunflower
37,754,Sunflower
37,755,Sunflower
37,756,Sunflower
37,757,Sunflower
37,758,Sunflower
37,759,Sunflower
37,760,Sunflower
37,761,Sunflower
37,762,Sunflower
37,763,Sunflower
37,764,Sunflower
37,765,Sunflower
37,766,Sunflower
37,767,Sunflower
37,768,Sunflower
37,769,Sunflower
37,770,Sunflower
37,771,Sunflower
37,772,Sunflower
37,773,Sunflower
37,774,Sunflower
37,775,Sunflower
37,776,Sunflower
37,777,Sunflower
37,778,Sunflower
37,779,Sunflower
37,780,Sunflower
37,781,Sunflower
37,782,Sunflower
37,783,Sunflower
37,784,Sunflower
37,785,Sunflower
37,786,Sunflower
37,787,Sunflower
37,788,Sunflower
37,789,Sunflower
37,790,Sunflower
37,791,Sunflower
37,792,Sunflower
37,793,Sunflower
37,794,Sunflower
37,795,Sunflower
37,796,Sunflower
37,797,Sunflower
37,798,Sunflower
37,799,Sunflower
37,800,Sunflower
37,801,Sunflower
37,802,Sunflower
37,803,Sunflower
37,804,Sunflower
37,805,Sunflower
37,806,Sunflower
37,807,Sunflower
37,808,Sunflower
37,809,Sunflower
37,810,Sunflower
37,811,Sunflower
37,812,Sunflower
37,813,Sunflower
37,814,Sunflower
37,815,Sunflower
37,816,Sunflower
37,817,Sunflower
37,818,Sunflower
37,819,Sunflower
37,820,Sunflower
37,821,Sunflower
37,822,Sunflower
37,823,Sunflower
37,824,Sunflower
37,825,Sunflower
37,826,Sunflower
37,827,Sunflower
37,828,Sunflower
37,829,Sunflower
37,830,Sunflower
37,831,Sunflower
37,832,Sunflower
37,833,Sunflower
37,834,Sunflower
37,835,Sunflower
37,836,Sunflower
37,837,Sunflower
37,838,Sunflower
37,839,Sunflower
37,840,Sunflower
37,841,Sunflower
37,842,Sunflower
37,843,Sunflower
37,844,Sunflower
37,845,Sunflower
37,846,Sunflower
37,847,Sunflower
37,848,Sunflower
37,849,Sunflower
37,850,Sunflower
38,300,Pepper
38,301,Pepper
38,302,Pepper
38,303,Pepper
38,304,Pepper
38,305,Pepper
38,306,Pepper
38,307,Pepper
38,308,Pepper
38,309,Pepper
38,310,Pepper
38,311,Pepper
38,312,Pepper
38,313,Pepper
38,314,Pepper
38,315,Pepper
38,316,Pepper
38,317,Pepper
38,318,Pepper
38,319,Pepper
38,320,Pepper
38,321,Pepper
38,322,Pepper
38,323,Pepper
38,324,Pepper
38,325,Pepper
38,326,Pepper
38,327,Pepper
38,328,Pepper
38,329,Pepper
38,330,Pepper
38,331,Pepper
38,332,Pepper
38,333,Pepper
38,334,Pepper
38,335,Pepper
38,336,Pepper
38,337,Pepper
38,338,Pepper
38,339,Pepper
38,340,Pepper
38,341,Pepper
38,342,Pepper
38,343,Pepper
38,344,Pepper
38,345,Pepper
38,346,Pepper
38,347,Pepper
38,348,Pepper
38,349,Pepper
38,350,Pepper
38,351,Pepper
38,352,Pepper
38,353,Pepper
38,354,Pepper
38,355,Pepper
38,356,Pepper
38,357,Pepper
38,358,Pepper
38,359,Pepper
38,360,Pepper
38,361,Pepper
38,362,Pepper
38,363,Pepper
38,364,Pepper
38,365,Pepper
38,366,Pepper
38,367,Pepper
38,368,Pepper
38,369,Pepper
38,370,Pepper
38,371,Pepper
38,372,Pepper
38,373,Pepper
38,374,Pepper
38,375,Pepper
38,376,Pepper
38,377,Pepper
38,378,Pepper
38,379,Pepper
38,380,Pepper
38,381,Pepper
38,382,Pepper
38,383,Pepper
38,384,Pepper
38,385,Pepper
38,386,Pepper
38,387,Pepper
38,388,Pepper
38,389,Pepper
38,390,Pepper
38,391,Pepper
38,392,Pepper
38,393,Pepper
38,394,Pepper
38,395,Pepper
38,396,Pepper
38,397,Pepper
38,398,Pepper
38,399,Pepper
38,400,Pepper
38,401,Pepper
38,402,Pepper
38,403,Pepper
38,404,Pepper
38,405,Pepper
38,406,Pepper
38,407,Pepper
38,408,Pepper
38,409,Pepper
38,410,Pepper
38,411,Pepper
38,412,Pepper
38,413,Pepper
38,414,Pepper
38,415,Pepper
38,416,Pepper
38,417,Pepper
38,418,Pepper
38,419,Pepper
38,420,Pepper
38,421,Pepper
38,422,Pepper
38,423,Pepper
38,424,Pepper
38,425,Pepper
38,426,Pepper
38,427,Pepper
38,428,Pepper
38,429,Pepper
38,430,Pepper
38,431,Pepper
38,432,Pepper
38,433,Pepper
38,434,Pepper
38,435,Pepper
38,436,Pepper
38,437,Pepper
38,438,Pepper
38,439,Pepper
38,440,Pepper
38,441,Pepper
38,442,Pepper
38,443,Pepper
38,444,Pepper
38,445,Pepper
38,446,Pepper
38,447,Pepper
38,448,Pepper
38,449,Pepper
38,450,Pepper
38,451,Pepper
38,452,Pepper
38,453,Pepper
38,454,Pepper
38,455,Pepper
38,456,Pepper
38,457,Pepper
38,458,Pepper
38,459,Pepper
38,460,Pepper
38,461,Pepper
38,462,Pepper
38,463,Pepper
38,464,Pepper
38,465,Pepper
38,466,Pepper
38,467,Pepper
38,468,Pepper
38,469,Pepper
38,470,Pepper
38,471,Pepper
38,472,Pepper
38,473,Pepper
38,474,Pepper
38,475,Pepper
38,476,Pepper
38,477,Pepper
38,478,Pepper
38,479,Pepper
38,480,Pepper
38,481,Pepper
38,482,Pepper
38,483,Pepper
38,484,Pepper
38,485,Pepper
38,486,Pepper
38,487,Pepper
38,488,Pepper
38,489,Pepper
38,490,Pepper
38,491,Pepper
38,492,Pepper
38,493,Pepper
38,494,Pepper
38,495,Pepper
38,496,Pepper
38,497,Pepper
38,498,Pepper
38,499,Pepper
38,500,Pepper
38,501,Pepper
38,502,Pepper
38,503,Pepper
38,504,Pepper
38,505,Pepper
38,506,Pepper
38,507,Pepper
38,508,Pepper
38,509,Pepper
38,510,Pepper
38,511,Pepper
38,512,Pepper
38,513,Pepper
38,514,Pepper
38,515,Pepper
38,516,Pepper
38,517,Pepper
38,518,Pepper
38,519,Pepper
38,520,Pepper
38,521,Pepper
38,522,Pepper
38,523,Pepper
38,524,Pepper
38,525,Pepper
38,526,Pepper
38,527,Pepper
38,528,Pepper
38,529,Pepper
38,530,Pepper
38,531,Pepper
38,532,Pepper
38,533,Pepper
38,534,Pepper
38,535,Pepper
38,536,Pepper
38,537,Pepper
38,538,Pepper
38,539,Pepper
38,540,Pepper
38,541,Pepper
38,542,Pepper
38,543,Pepper
38,544,Pepper
38,545,Pepper
38,546,Pepper
38,547,Pepper
38,548,Pepper
38,549,Pepper
38,550,Pepper
38,551,Sugar beet
38,552,Sugar beet
38,553,Sugar beet
38,554,Sugar beet
38,555,Sugar beet
38,556,Sugar beet
38,557,Sugar beet
38,558,Sugar beet
38,559,Sugar beet
38,560,Sugar beet
38,561,Sugar beet
38,562,Sugar beet
38,563,Sugar beet
38,564,Sugar beet
38,565,Sugar beet
38,566,Sugar beet
38,567,Sugar beet
38,568,Sugar beet
38,569,Sugar beet
38,570,Sugar beet
38,571,Sugar beet
38,572,Sugar beet
38,573,Sugar beet
38,574,Sugar beet
38,575,Sugar beet
38,576,Sugar beet
38,577,Sugar beet
38,578,Sugar beet
38,579,Sugar beet
38,580,Sugar beet
38,581,Sugar beet
38,582,Sugar beet
38,583,Sugar beet
38,584,Sugar beet
38,585,Sugar beet
38,586,Sugar beet
38,587,Sugar beet
38,588,Sugar beet
38,589,Sugar beet
38,590,Sugar beet
38,591,Sugar beet
38,592,Sugar beet
38,593,Sugar beet
38,594,Sugar beet
38,595,Sugar beet
38,596,Sugar beet
38,597,Sugar beet
38,598,Sugar beet
38,599,Sugar beet
38,600,"Sugar beet,Sunflower "
38,601,"Sugar beet,Sunflower "
38,602,"Sugar beet,Sunflower "
38,603,"Sugar beet,Sunflower "
38,604,"Sugar beet,Sunflower "
38,605,"Sugar beet,Sunflower "
38,606,"Sugar beet,Sunflower "
38,607,"Sugar beet,Sunflower "
38,608,"Sugar beet,Sunflower "
38,609,"Sugar beet,Sunflower "
38,610,"Sugar beet,Sunflower "
38,611,"Sugar beet,Sunflower "
38,612,"Sugar beet,Sunflower "
38,613,"Sugar beet,Sunflower "
38,614,"Sugar beet,Sunflower "
38,615,"Sugar beet,Sunflower "
38,616,"Sugar beet,Sunflower "
38,617,"Sugar beet,Sunflower "
38,618,"Sugar beet,Sunflower "
38,619,"Sugar beet,Sunflower "
38,620,"Sugar beet,Sunflower "
38,621,"Sugar beet,Sunflower "
38,622,"Sugar beet,Sunflower "
38,623,"Sugar beet,Sunflower "
38,624,"Sugar beet,Sunflower "
38,625,"Sugar beet,Sunflower "
38,626,"Sugar beet,Sunflower "
38,627,"Sugar beet,Sunflower "
38,628,"Sugar beet,Sunflower "
38,629,"Sugar beet,Sunflower "
38,630,"Sugar beet,Sunflower "
38,631,"Sugar beet,Sunflower "
38,632,"Sugar beet,Sunflower "
38,633,"Sugar beet,Sunflower "
38,634,"Sugar beet,Sunflower "
38,635,"Sugar beet,Sunflower "
38,636,"Sugar beet,Sunflower "
38,637,"Sugar beet,Sunflower "
38,638,"Sugar beet,Sunflower "
38,639,"Sugar beet,Sunflower "
38,640,"Sugar beet,Sunflower "
38,641,"Sugar beet,Sunflower "
38,642,"Sugar beet,Sunflower "
38,643,"Sugar beet,Sunflower "
38,644,"Sugar beet,Sunflower "
38,645,"Sugar beet,Sunflower "
38,646,"Sugar beet,Sunflower "
38,647,"Sugar beet,Sunflower "
38,648,"Sugar beet,Sunflower "
38,649,"Sugar beet,Sunflower "
38,650,"Sugar beet,Sunflower "
38,651,"Sugar beet,Sunflower "
38,652,"Sugar beet,Sunflower "
38,653,"Sugar beet,Sunflower "
38,654,"Sugar beet,Sunflower "
38,655,"Sugar beet,Sunflower "
38,656,"Sugar beet,Sunflower "
38,657,"Sugar beet,Sunflower "
38,658,"Sugar beet,Sunflower "
38,659,"Sugar beet,Sunflower "
38,660,"Sugar beet,Sunflower "
38,661,"Sugar beet,Sunflower "
38,662,"Sugar beet,Sunflower "
38,663,"Sugar beet,Sunflower "
38,664,"Sugar beet,Sunflower "
38,665,"Sugar beet,Sunflower "
38,666,"Sugar beet,Sunflower "
38,667,"Sugar beet,Sunflower "
38,668,"Sugar beet,Sunflower "
38,669,"Sugar beet,Sunflower "
38,670,"Sugar beet,Sunflower "
38,671,"Sugar beet,Sunflower "
38,672,"Sugar beet,Sunflower "
38,673,"Sugar beet,Sunflower "
38,674,"Sugar beet,Sunflower "
38,675,"Sugar beet,Sunflower "
38,676,"Sugar beet,Sunflower "
38,677,"Sugar beet,Sunflower "
38,678,"Sugar beet,Sunflower "
38,679,"Sugar beet,Sunflower "
38,680,"Sugar beet,Sunflower "
38,681,"Sugar beet,Sunflower "
38,682,"Sugar beet,Sunflower "
38,683,"Sugar beet,Sunflower "
38,684,"Sugar beet,Sunflower "
38,685,"Sugar beet,Sunflower "
38,686,"Sugar beet,Sunflower "
38,687,"Sugar beet,Sunflower "
38,688,"Sugar beet,Sunflower "
38,689,"Sugar beet,Sunflower "
38,690,"Sugar beet,Sunflower "
38,691,"Sugar beet,Sunflower "
38,692,"Sugar beet,Sunflower "
38,693,"Sugar beet,Sunflower "
38,694,"Sugar beet,Sunflower "
38,695,"Sugar beet,Sunflower "
38,696,"Sugar beet,Sunflower "
38,697,"Sugar beet,Sunflower "
38,698,"Sugar beet,Sunflower "
38,699,"Sugar beet,Sunflower "
38,700,"Sugar beet,Sunflower "
38,701,"Sugar beet,Sunflower "
38,702,"Sugar beet,Sunflower "
38,703,"Sugar beet,Sunflower "
38,704,"Sugar beet,Sunflower "
38,705,"Sugar beet,Sunflower "
38,706,"Sugar beet,Sunflower "
38,707,"Sugar beet,Sunflower "
38,708,"Sugar beet,Sunflower "
38,709,"Sugar beet,Sunflower "
38,710,"Sugar beet,Sunflower "
38,711,"Sugar beet,Sunflower "
38,712,"Sugar beet,Sunflower "
38,713,"Sugar beet,Sunflower "
38,714,"Sugar beet,Sunflower "
38,715,"Sugar beet,Sunflower "
38,716,"Sugar beet,Sunflower "
